X,Y,OBJECTID,Código,Nº_de_cent,Calle,Tipo_de_ví,Clase_de_a,Anchura_de,Disposició,Interdista,Nº_de_lumi,Tipo_de_so,Altura__m_,Luminaria,Tipo_de_lá,Potencia_d,Equipo_aux,Equipo_de,Uso_de_lám,Tipo_de__1,Potencia_1,Equipo_a_1,Equipo_d_1,Uso_de_l_1,Tipo_de_Pr,Luminari_1,Lámpara_pr,Equipo_d_2,Equipo_d_3,Municipio,POTENCIA_L1,POTENCIA_L2,POTENCIA_F,CENTRO_DE_MANDO
229834.362757943,3176475.43665859,5744,1102,CM-001,Urbanizacion tamarahoya,E1-E2,S4,6,Indefinido,0,1,Columna,6,Peatonal cierre plano,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Santa Cruz de La Palma,35,,32,C/ El Pilar 
229729.603567132,3176535.51523504,5772,1094,CM-001,Urbanizacion tamarahoya,E1-E2,S4,6,Indefinido,0,1,Columna,6,Peatonal cierre plano,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Santa Cruz de La Palma,35,,32,C/ El Pilar 
229735.426742529,3176541.04238358,5773,1095,CM-001,Urbanizacion tamarahoya,E1-E2,S4,6,Indefinido,0,1,Columna,6,Peatonal cierre plano,VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Santa Cruz de La Palma,35,,32,C/ El Pilar 
230109.379294235,3186415.27614386,5843,1025,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
230076.906074743,3186419.30334386,5844,1024,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
230035.052008765,3186403.86196761,5845,1023,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229973.71410017,3186394.48985899,5846,1022,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229945.064893292,3186387.04827564,5847,1021,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229905.31463802,3186377.01569239,5848,1020,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229829.539239308,3186290.47284386,5849,1018,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229789.868798096,3186232.04412681,5850,1012,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229829.026123442,3186216.32303035,5851,1013,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229857.020094236,3186227.64133543,5852,1016,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229904.739494235,3186251.63254386,5853,1017,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229845.095077161,3186168.87284386,5854,1014,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229860.634215273,3186128.15047174,5855,1015,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229752.074945277,3186232.92055593,5856,1011,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229717.125771451,3186215.83564201,5857,1010,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229670.887071451,3186200.59501231,5858,1009,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229630.676571449,3186178.07421232,5859,1008,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229564.866331391,3186158.23052172,5860,1007,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229521.297872727,3186154.10513547,5861,1006,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229477.54667145,3186137.9342225,5862,1005,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229434.989253096,3186125.97886815,5863,1004,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229377.20587145,3186125.76521232,5864,1003,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229367.837171449,3186074.70791232,5865,1002,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229360.325171449,3186057.38241232,5866,1001,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
230003.69844925,3186399.44163067,5867,1026,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
230123.286229532,3186375.49335017,5868,1027,CM-001,Camino el Tanque 2,B2,ME5,3,Unilateral,35,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,San Andrés y Sauces,35,,49,"FUENTE NUEVA, LOS GALGITOS 1 "
230122.807657533,3186411.62241595,5869,1028,CM-001,Camino el Tanque 2,B2,ME5,3,Unilateral,35,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,San Andrés y Sauces,35,,49,"FUENTE NUEVA, LOS GALGITOS 1 "
230151.061812177,3186414.01198395,5870,1029,CM-001,Camino el Tanque 2,B2,ME5,3,Unilateral,35,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,San Andrés y Sauces,35,,49,"FUENTE NUEVA, LOS GALGITOS 1 "
230215.245680094,3186407.07622527,5871,1030,CM-001,Camino el Tanque 2,B2,ME5,3,Unilateral,35,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,San Andrés y Sauces,35,,49,"FUENTE NUEVA, LOS GALGITOS 1 "
230239.027027197,3186383.23314587,5872,1031,CM-001,Camino el Tanque 2,B2,ME5,3,Unilateral,35,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,San Andrés y Sauces,35,,49,"FUENTE NUEVA, LOS GALGITOS 1 "
230256.697377987,3186351.97338845,5873,1032,CM-001,Camino el Tanque 2,B2,ME5,3,Unilateral,35,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,San Andrés y Sauces,35,,49,"FUENTE NUEVA, LOS GALGITOS 1 "
230266.011125383,3186371.5407943,5874,1033,CM-001,Camino el Tanque 2,B2,ME5,3,Unilateral,35,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,San Andrés y Sauces,35,,49,"FUENTE NUEVA, LOS GALGITOS 1 "
230281.30702278,3186404.70168601,5875,1034,CM-001,Camino el Tanque 2,B2,ME5,3,Unilateral,35,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,San Andrés y Sauces,35,,49,"FUENTE NUEVA, LOS GALGITOS 1 "
230282.5218594,3186351.49998347,5876,1035,CM-001,Camino el Tanque 2,B2,ME5,3,Unilateral,35,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,San Andrés y Sauces,35,,49,"FUENTE NUEVA, LOS GALGITOS 1 "
230310.776014044,3186364.11660191,5877,1036,CM-001,Camino el Tanque 2,B2,ME5,3,Unilateral,35,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,San Andrés y Sauces,35,,49,"FUENTE NUEVA, LOS GALGITOS 1 "
230331.46637145,3186393.25730847,5878,1037,CM-001,Camino el Tanque 2,B2,ME5,3,Unilateral,35,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,San Andrés y Sauces,35,,49,"FUENTE NUEVA, LOS GALGITOS 1 "
229607.816871448,3186332.10431232,5879,1043,CM-001,Camino Fuente Nueva,B1,ME5,7,Unilateral,50,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229564.47979247,3186296.13414389,5880,1042,CM-001,Camino Fuente Nueva,B1,ME5,7,Unilateral,50,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229525.255295037,3186272.8846993,5881,1041,CM-001,Camino Fuente Nueva,B1,ME5,7,Unilateral,50,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229480.03024099,3186249.97340113,5882,1040,CM-001,Camino Fuente Nueva,B1,ME5,7,Unilateral,50,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229477.729414065,3186208.56173692,5883,1039,CM-001,Camino Fuente Nueva,B1,ME5,7,Unilateral,50,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229539.722894748,3186183.58398844,5884,1038,CM-001,Camino Fuente Nueva,B1,ME5,7,Unilateral,50,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
229916.487905465,3185950.3907067,5885,1044,CM-001,Camino El Tanque 3,B2,ME5,4,Unilateral,42,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,San Andrés y Sauces,35,,49,"FUENTE NUEVA, LOS GALGITOS 1 "
229869.238123721,3185944.3115856,5886,1045,CM-001,Camino El Tanque 3,B2,ME5,4,Unilateral,42,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,San Andrés y Sauces,35,,49,"FUENTE NUEVA, LOS GALGITOS 1 "
229813.87637145,3185966.91521232,5887,1046,CM-001,Camino El Tanque 3,B2,ME5,4,Unilateral,42,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,San Andrés y Sauces,35,,49,"FUENTE NUEVA, LOS GALGITOS 1 "
229802.727071448,3185990.22451232,5888,1047,CM-001,Camino El Tanque 3,B2,ME5,4,Unilateral,42,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,San Andrés y Sauces,35,,49,"FUENTE NUEVA, LOS GALGITOS 1 "
229812.756071449,3186015.93511232,5889,1048,CM-001,Camino El Tanque 3,B2,ME5,4,Unilateral,42,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,San Andrés y Sauces,35,,49,"FUENTE NUEVA, LOS GALGITOS 1 "
229826.927271449,3186034.13461232,5890,1049,CM-001,Camino El Tanque 3,B2,ME5,4,Unilateral,42,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-49,EL,DP,San Andrés y Sauces,35,,49,"FUENTE NUEVA, LOS GALGITOS 1 "
229859.104267008,3186363.18225468,5891,1019,CM-001,Camino El Tanque,B2,ME5,3,Unilateral,50,1,Columna,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio equipo,Viaria con cierre vidrio plano (tipo I),VSBP-35,EL,NO,San Andrés y Sauces,35,,35,"FUENTE NUEVA, LOS GALGITOS 1 "
230951.389700001,3179612.4098,7082,1013,CM-001,La Verada,B1,ME5,3,Unilateral,31,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Puntallana,35,,32,"TENAGUA, LOMO DEL PINO "
230941.850100001,3179631.0599,7083,1012,CM-001,La Verada,B1,ME5,3,Unilateral,31,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Puntallana,35,,32,"TENAGUA, LOMO DEL PINO "
230896.1705,3179634.1299,7084,1011,CM-001,La Verada,B1,ME5,3,Unilateral,31,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Puntallana,35,,32,"TENAGUA, LOMO DEL PINO "
230835.880500001,3179669.6995,7085,1010,CM-001,La Verada,B1,ME5,3,Unilateral,20,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Puntallana,35,,32,"TENAGUA, LOMO DEL PINO "
230801.379900001,3179685.2695,7086,1008,CM-001,La Verada,B1,ME5,3,Unilateral,20,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Puntallana,35,,32,"TENAGUA, LOMO DEL PINO "
230822.017933919,3179675.95562754,7087,1009,CM-001,La Verada,B1,ME5,3,Unilateral,20,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Puntallana,35,,32,"TENAGUA, LOMO DEL PINO "
230784.920100001,3179690.1601,7088,1007,CM-001,La Verada,B1,ME5,3,Unilateral,20,1,Brazo,6,Viaria con cierre vidrio plano (tipo I),VSBP,35,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-32,EL,DP,Puntallana,35,,32,"TENAGUA, LOMO DEL PINO "
231424.510500001,3180133.7702,7089,1014,CM-001,La Lomadita,B1,ME5,"8,5",Unilateral,70,1,Columna,6,Viaria cierre policarbonato-metacrilato,VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Puntallana,55,,80,"TENAGUA, LOMO DEL PINO "
231415.750200001,3180068.8302,7090,1015,CM-001,La Lomadita,B1,ME5,"8,5",Unilateral,70,1,Columna,6,Viaria cierre policarbonato-metacrilato,VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Puntallana,55,,80,"TENAGUA, LOMO DEL PINO "
231387.699700001,3179996.6003,7091,1016,CM-001,La Lomadita,B1,ME5,"8,5",Unilateral,70,1,Columna,6,Viaria cierre policarbonato-metacrilato,VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Puntallana,55,,80,"TENAGUA, LOMO DEL PINO "
231327.525132047,3179939.34926306,7092,1017,CM-001,La Lomadita,B1,ME5,"8,5",Unilateral,70,1,Columna,6,Viaria cierre policarbonato-metacrilato,VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Puntallana,55,,80,"TENAGUA, LOMO DEL PINO "
231253.6602,3179917.81033973,7093,1018,CM-001,La Lomadita,B1,ME5,"8,5",Unilateral,70,1,Columna,6,Viaria cierre policarbonato-metacrilato,VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Puntallana,55,,80,"TENAGUA, LOMO DEL PINO "
231213.300200001,3179939.7898,7094,1019,CM-001,La Lomadita,B1,ME5,"8,5",Unilateral,70,1,Columna,6,Viaria cierre policarbonato-metacrilato,VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Puntallana,55,,80,"TENAGUA, LOMO DEL PINO "
231168.68333166,3179863.86326454,7095,1020,CM-001,La Lomadita,B1,ME5,"8,5",Unilateral,70,1,Columna,6,Viaria cierre policarbonato-metacrilato,VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Puntallana,55,,80,"TENAGUA, LOMO DEL PINO "
231063.590400001,3179771.7995,7096,1021,CM-001,La Lomadita,B1,ME5,"8,5",Unilateral,70,1,Columna,6,Viaria cierre policarbonato-metacrilato,VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Puntallana,55,,80,"TENAGUA, LOMO DEL PINO "
231007.9504,3179734.23154265,7097,1022,CM-001,La Lomadita,B1,ME5,"8,5",Unilateral,70,1,Columna,6,Viaria cierre policarbonato-metacrilato,VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Puntallana,55,,80,"TENAGUA, LOMO DEL PINO "
231014.3002,3179699.33,7098,1023,CM-001,La Lomadita,B1,ME5,"8,5",Unilateral,70,1,Columna,6,Viaria cierre policarbonato-metacrilato,VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Puntallana,55,,80,"TENAGUA, LOMO DEL PINO "
231013.920300002,3179669.6903,7099,1024,CM-001,La Lomadita,B1,ME5,"8,5",Unilateral,70,1,Columna,6,Viaria cierre policarbonato-metacrilato,VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Puntallana,55,,80,"TENAGUA, LOMO DEL PINO "
230991.37451862,3179616.40923866,7100,1025,CM-001,La Lomadita,B1,ME5,"8,5",Unilateral,70,1,Columna,6,Viaria cierre policarbonato-metacrilato,VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Puntallana,55,,80,"TENAGUA, LOMO DEL PINO "
230973.080100001,3179560.0803,7101,1026,CM-001,La Lomadita,B1,ME5,"8,5",Unilateral,70,1,Columna,6,Viaria cierre policarbonato-metacrilato,VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Puntallana,55,,80,"TENAGUA, LOMO DEL PINO "
230942.349800001,3179463.5202,7102,1027,CM-001,La Lomadita,B1,ME5,"8,5",Unilateral,70,1,Columna,6,Viaria cierre policarbonato-metacrilato,VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Puntallana,55,,80,"TENAGUA, LOMO DEL PINO "
231011.7893,3179457.4305,7103,1028,CM-001,La Lomadita,B1,ME5,"8,5",Unilateral,70,1,Columna,6,Viaria cierre policarbonato-metacrilato,VSBP,55,EM,NO,Noche entera,-,-,-,-,-,Cambio luminaria,PC Ámbar,PC Ámbar-80,EL,DP,Puntallana,55,,80,"TENAGUA, LOMO DEL PINO "
